Bias,Positive_Count,Negative_Count,Label
1,405,1162,0
1,92,4715,0
1,69,4728,0
1,588,5127,0
1,191,4734,0
1,42,4758,0
1,27,4614,0
1,53,4618,0
1,194,4919,0
1,368,9761,0
1,215,4917,0
1,217,4785,0
1,94,4735,0
1,294,5013,0
1,210,801,0
1,170,4815,0
1,249,4885,0
1,131,4848,0
1,58,4704,0
1,3,503,0
1,32,4609,0
1,10,4601,0
1,51,4666,0
1,585,5220,0
1,157,4842,0
1,2,4574,0
1,1,4575,0
1,178,4737,0
1,20,4588,0
1,517,4995,0
1,29,515,0
1,286,4989,0
1,19,4591,0
1,140,4729,0
1,5,4595,0
1,191,4831,0
1,214,839,0
1,277,5097,0
1,111,4701,0
1,11,4575,0
1,172,4821,0
1,192,4732,0
1,824,5675,0
1,11,4591,0
1,258,4963,0
1,69,4660,0
1,151,4789,0
1,607,5470,0
1,438,5048,0
1,288,4790,0
1,1268,5806,0
1,1,4572,0
1,485,5013,0
1,305,4876,0
1,1,4572,0
1,34,4603,0
1,28,4874,0
1,2,4579,0
1,163,4768,0
1,188,4897,0
1,17,4594,0
1,214,4808,0
1,284,4793,0
1,424,5065,0
1,176,4953,0
1,318,5118,0
1,28,4880,0
1,23,4719,0
1,1,4573,0
1,1,4580,0
1,32,4674,0
1,827,1212,0
1,41,4726,0
1,338,4917,0
1,373,4996,0
1,424,1102,0
1,48,4622,0
1,4,4601,0
1,270,4671,0
1,487,4954,0
1,260,4833,0
1,204,4997,0
1,359,9719,0
1,1,4574,0
1,178,4808,0
1,262,4818,0
1,503,293,0
1,360,4898,0
1,174,4906,0
1,1495,6110,0
1,2,4573,0
1,288,871,0
1,47,841,0
1,849,5557,0
1,279,4968,0
1,10,4585,0
1,412,4747,0
1,206,5022,0
1,263,1254,0
1,73,92,0
1,293,4907,0
1,584,5351,0
1,98,4846,0
1,103,4934,0
1,78,647,0
1,190,4770,0
1,269,4966,0
1,134,4793,0
1,28,4873,0
1,73,4780,0
1,105,4716,0
1,1,494,0
1,9,4702,0
1,173,4875,0
1,109,4682,0
1,2,4572,0
1,5,4575,0
1,337,4961,0
1,217,5048,0
1,383,4836,0
1,382,4833,0
1,316,1883,0
1,241,4821,0
1,1447,8667,0
1,102,4831,0
1,42,4672,0
1,282,4963,0
1,213,4723,0
1,32,4890,0
1,1447,8667,0
1,557,5247,0
1,219,4982,0
1,198,4779,0
1,252,4779,0
1,239,18663,0
1,685,5335,0
1,757,5539,0
1,1480,5477,0
1,327,4768,0
1,44,4761,0
1,726,5308,0
1,58,571,0
1,344,783,0
1,315,5099,0
1,264,4883,0
1,120,5103,0
1,664,5417,0
1,86,4716,0
1,64,4610,0
1,45,4617,0
1,503,5192,0
1,197,4806,0
1,97,4817,0
1,735,14543,0
1,200,4755,0
1,1,4572,0
1,1,4579,0
1,114,4813,0
1,296,4825,0
1,424,4790,0
1,374,5210,0
1,175,4949,0
1,157,4639,0
1,222,9421,0
1,27,794,0
1,353,4927,0
1,493,5382,0
1,116,4807,0
1,82,4616,0
1,512,5032,0
1,293,4941,0
1,545,5542,0
1,23,4719,0
1,1162,5776,0
1,1480,5477,0
1,500,5077,0
1,74,4650,0
1,131,5030,0
1,1055,5201,0
1,32,514,0
1,1,4573,0
1,80,4715,0
1,203,4801,0
1,145,4782,0
1,29,4618,0
1,54,4659,0
1,103,4709,0
1,183,4779,0
1,436,5149,0
1,1,4572,0
1,430,5100,0
1,1,4572,0
1,1,4571,0
1,208,4762,0
1,9,4597,0
1,43,677,0
1,1,4574,0
1,596,5785,0
1,12,1009,0
1,70,4674,0
1,128,4785,0
1,356,4952,0
1,27,4581,0
1,158,4714,0
1,137,4644,0
1,1,4573,0
1,100,4701,0
1,243,4819,0
1,766,5030,0
1,243,4764,0
1,264,4729,0
1,213,5112,0
1,745,5006,0
1,643,4717,0
1,223,13967,0
1,2,498,0
1,192,4860,0
1,38,4664,0
1,19,4630,0
1,227,4819,0
1,1,4573,0
1,104,4845,0
1,750,5135,0
1,86,4674,0
1,783,5533,0
1,230,5231,0
1,48,4639,0
1,1,4573,0
1,260,4935,0
1,113,621,0
1,347,5003,0
1,76,4613,0
1,94,4661,0
1,1,4572,0
1,80,4649,0
1,13,4615,0
1,301,4987,0
1,442,4974,0
1,408,4889,0
1,31,4667,0
1,50,4719,0
1,21,4605,0
1,767,5424,0
1,467,937,0
1,73,665,0
1,179,4849,0
1,440,4944,0
1,260,865,0
1,288,9603,0
1,136,4848,0
1,276,4931,0
1,193,4736,0
1,606,5071,0
1,121,4838,0
1,249,4942,0
1,90,4697,0
1,49,4636,0
1,0,494,0
1,422,5082,0
1,208,854,0
1,216,5001,0
1,1480,5477,0
1,180,4768,0
1,284,4899,0
1,291,4994,0
1,260,4725,0
1,159,4654,0
1,72,4638,0
1,103,639,0
1,114,9483,0
1,290,4980,0
1,214,4906,0
1,13,4632,0
1,1,4572,0
1,146,4753,0
1,286,5089,0
1,159,4829,0
1,564,4995,0
1,8,4592,0
1,142,4931,0
1,833,5345,0
1,135,4756,0
1,306,4823,0
1,17,4588,0
1,230,4967,0
1,290,4876,0
1,109,4724,0
1,1646,15361,0
1,18,4616,0
1,78,177,0
1,3,4581,0
1,4,4613,0
1,1052,5604,0
1,404,804,0
1,1,4576,0
1,262,4832,0
1,56,4786,0
1,201,4819,0
1,183,4897,0
1,69,4731,0
1,24,4661,0
1,97,4718,0
1,74,4758,0
1,81,4694,0
1,411,4974,0
1,0,493,0
1,55,4652,0
1,77,4743,0
1,32,4606,0
1,337,5062,0
1,1,4586,0
1,26,4604,0
1,1,4571,0
1,131,4775,0
1,1,4573,0
1,128,4844,0
1,196,4952,0
1,70,4664,0
1,118,4841,0
1,20,4624,0
1,20,4590,0
1,358,893,0
1,409,5271,0
1,72,4624,0
1,28,106,0
1,327,4976,0
1,435,5368,0
1,413,4758,0
1,112,628,0
1,30,4616,0
1,47,4582,0
1,159,23040,0
1,510,4952,0
1,93,4775,0
1,4,4584,0
1,653,5672,0
1,40,4613,0
1,76,4997,0
1,446,5148,0
1,62,623,0
1,242,5048,0
1,140,4890,0
1,12,13,0
1,1447,8667,0
1,2,4572,0
1,294,5126,0
1,108,795,0
1,556,5187,0
1,476,4903,0
1,119,4857,0
1,496,5123,0
1,150,4758,0
1,255,4816,0
1,399,1201,0
1,119,4652,0
1,181,14027,0
1,248,754,0
1,99,4613,0
1,128,4698,0
1,493,5154,0
1,176,4948,0
1,374,5152,0
1,106,4761,0
1,945,5629,0
1,267,4846,0
1,774,5363,0
1,519,5272,0
1,122,4725,0
1,317,4906,0
1,192,4792,0
1,621,5305,0
1,101,4593,0
1,297,4929,0
1,535,5561,0
1,4,4575,0
1,48,4622,0
1,71,4666,0
1,405,4725,0
1,15,4597,0
1,203,4775,0
1,380,9735,0
1,267,666,0
1,240,5045,0
1,1176,5211,0
1,42,4649,0
1,146,4702,0
1,242,4835,0
1,270,4859,0
1,269,4882,0
1,41,4618,0
1,322,5639,0
1,73,4762,0
1,102,4795,0
1,10,4577,0
1,23,4721,0
1,6,4575,0
1,95,4654,0
1,222,4922,0
1,1480,5477,0
1,248,4818,0
1,192,4958,0
1,1,4581,0
1,245,785,0
1,41,4642,0
1,9,508,0
1,327,818,0
1,168,5151,0
1,663,5548,0
1,54,4664,0
1,223,4931,0
1,475,1110,0
1,244,9387,0
1,207,4961,0
1,315,5002,0
1,23,4593,0
1,71,733,0
1,160,4877,0
1,121,647,0
1,6,4591,0
1,163,5003,0
1,213,4977,0
1,159,4897,0
1,472,5081,0
1,112,4785,0
1,297,4987,0
1,262,4964,0
1,1480,5477,0
1,70,4676,0
1,52,4701,0
1,660,1039,0
1,104,4722,0
1,61,4633,0
1,317,1061,0
1,655,1096,0
1,24,4611,0
1,90,4700,0
1,139,4755,0
1,35,4624,0
1,75,4613,0
1,173,4734,0
1,4,4574,0
1,456,4945,0
1,15,4629,0
1,192,723,0
1,97,175,0
1,1,4571,0
1,50,4689,0
1,212,718,0
1,669,5313,0
1,94,4844,0
1,41,4605,0
1,33,4888,0
1,184,4915,0
1,393,5113,0
1,102,4829,0
1,432,5099,0
1,894,5817,0
1,210,4998,0
1,755,5476,0
1,522,5060,0
1,783,5598,0
1,52,4700,0
1,760,5326,0
1,44,4755,0
1,139,4832,0
1,43,4623,0
1,382,4833,0
1,42,4628,0
1,292,646,0
1,787,5412,0
1,1197,5337,0
1,381,5057,0
1,437,9889,0
1,487,5130,0
1,406,4899,0
1,56,4623,0
1,2,4572,0
1,636,5222,0
1,27,4582,0
1,45,4636,0
1,248,4842,0
1,378,4893,0
1,90,4710,0
1,151,4706,0
1,505,4896,0
1,3,4590,0
1,579,4917,0
1,400,649,0
1,1,4572,0
1,252,4892,0
1,155,4816,0
1,4,4593,0
1,270,1023,0
1,905,5025,0
1,1447,8667,0
1,100,229,0
1,17,4620,0
1,3,3,0
1,242,641,0
1,1447,8667,0
1,814,5677,0
1,143,4917,0
1,101,4825,0
1,211,4892,0
1,837,5429,0
1,80,4633,0
1,1,4573,0
1,54,4594,0
1,26,4611,0
1,1399,6236,0
1,675,5527,0
1,91,4771,0
1,488,4781,0
1,260,4968,0
1,67,4704,0
1,345,5029,0
1,2,509,0
1,816,5654,0
1,151,1061,0
1,23,4719,0
1,382,4833,0
1,22,4701,0
1,697,5315,0
1,470,5033,0
1,143,4712,0
1,173,4874,0
1,102,9543,0
1,4,4691,0
1,50,4655,0
1,52,4644,0
1,160,4703,0
1,20,4577,0
1,2,512,0
1,103,4657,0
1,580,5240,0
1,63,4643,0
1,15,556,0
1,238,4964,0
1,163,4725,0
1,1,4571,0
1,234,4862,0
1,33,4629,0
1,473,5249,0
1,291,5006,0
1,4,4578,0
1,33,4637,0
1,538,5234,0
1,95,4745,0
1,22,4601,0
1,344,4964,0
1,21,4618,0
1,98,4712,0
1,6,4590,0
1,1107,5974,0
1,210,4791,0
1,848,5455,0
1,67,4671,0
1,7,4573,0
1,29,4624,0
1,126,4690,0
1,601,5364,0
1,65,4925,0
1,91,4650,0
1,5,4591,0
1,1,4574,0
1,85,4693,0
1,387,9671,0
1,28,4877,0
1,1,4571,0
1,351,893,0
1,528,5306,0
1,73,160,0
1,253,4848,0
1,466,5026,0
1,558,4836,0
1,465,5134,0
1,37,4625,0
1,87,188,0
1,87,4691,0
1,337,4949,0
1,15,4646,0
1,244,4784,0
1,199,4730,0
1,10,4609,0
1,27,4728,0
1,378,5069,0
1,122,4738,0
1,275,4933,0
1,189,5037,0
1,29,4586,0
1,429,4908,0
1,284,4902,0
1,102,4795,0
1,327,370,0
1,117,5011,0
1,15,4629,0
1,90,4669,0
1,59,4613,0
1,77,4680,0
1,3,53,0
1,376,4872,0
1,24,4598,0
1,156,712,0
1,363,623,0
1,185,4664,0
1,259,4899,0
1,192,4698,0
1,70,4731,0
1,142,4907,0
1,706,5823,0
1,84,4679,0
1,407,5111,0
1,618,796,0
1,173,4759,0
1,2,4572,0
1,1,4572,0
1,511,5105,0
1,39,4598,0
1,245,5131,0
1,45,656,0
1,438,4924,0
1,1143,5754,0
1,34,4629,0
1,589,5344,0
1,321,5123,0
1,87,4735,0
1,213,4946,0
1,50,4703,0
1,241,5093,0
1,29,4625,0
1,196,4901,0
1,112,813,0
1,31,4914,0
1,378,4830,0
1,18,4609,0
1,36,4641,0
1,1,4573,0
1,1,4571,0
1,76,4692,0
1,11,4577,0
1,83,4640,0
1,566,5636,0
1,41,4677,0
1,2,4576,0
1,69,4602,0
1,89,4697,0
1,5,4574,0
1,4,4586,0
1,83,4687,0
1,56,690,0
1,187,4927,0
1,375,5149,0
1,283,5027,0
1,93,4715,0
1,391,5102,0
1,54,4665,0
1,349,4979,0
1,62,4926,0
1,523,4931,0
1,129,4903,0
1,328,1848,0
1,86,788,0
1,40,4897,0
1,89,4912,0
1,21,4590,0
1,144,4799,0
1,249,4850,0
1,1,4573,0
1,44,4673,0
1,7,4587,0
1,310,4874,0
1,26,4606,0
1,347,5072,0
1,49,4925,0
1,158,593,0
1,144,4926,0
1,66,4621,0
1,612,5313,0
1,7,4576,0
1,15,4583,0
1,165,4785,0
1,85,4653,0
1,1,4576,0
1,212,5050,0
1,561,5485,0
1,460,5204,0
1,990,5761,0
1,111,4707,0
1,125,4786,0
1,8,4576,0
1,210,4885,0
1,570,5209,0
1,424,992,0
1,80,4680,0
1,248,4910,0
1,1447,8667,0
1,137,4674,0
1,86,4772,0
1,64,573,0
1,263,5045,0
1,28,4647,0
1,37,4639,0
1,16,4583,0
1,212,4849,0
1,464,5122,0
1,130,843,0
1,747,5105,0
1,181,4899,0
1,355,5088,0
1,241,4919,0
1,3,4578,0
1,88,763,0
1,544,813,0
1,107,4832,0
1,259,4880,0
1,538,4960,0
1,1447,8667,0
1,467,5161,0
1,34,4650,0
1,137,605,0
1,9,4581,0
1,176,5041,0
1,98,4847,0
1,70,4676,0
1,410,9597,0
1,55,9234,0
1,410,5067,0
1,355,5045,0
1,193,4880,0
1,1,4572,0
1,169,4716,0
1,673,5275,0
1,918,5053,0
1,228,4872,0
1,10,4576,0
1,96,4983,0
1,71,4674,0
1,608,5188,0
1,277,4823,0
1,37,4648,0
1,696,5369,0
1,348,5012,0
1,178,4840,0
1,221,4755,0
1,26,4596,0
1,412,4882,0
1,12,4588,0
1,662,5415,0
1,363,5394,0
1,12,4621,0
1,331,5109,0
1,136,982,0
1,37,4606,0
1,389,4955,0
1,133,4706,0
1,78,4775,0
1,353,5399,0
1,76,4701,0
1,140,4792,0
1,7,4582,0
1,351,851,0
1,59,544,0
1,13,4580,0
1,369,834,0
1,76,4759,0
1,1,4571,0
1,16,4601,0
1,93,4623,0
1,57,4708,0
1,496,5201,0
1,22,4614,0
1,450,5080,0
1,142,4946,0
1,176,4936,0
1,203,4852,0
1,142,4745,0
1,12,4637,0
1,27,794,0
1,262,760,0
1,126,9347,0
1,288,5041,0
1,105,4796,0
1,126,4769,0
1,1447,8667,0
1,121,4594,0
1,1480,5477,0
1,109,4679,0
1,40,4633,0
1,932,5417,0
1,11,4583,0
1,463,5228,0
1,27,4614,0
1,127,4688,0
1,217,4986,0
1,190,4844,0
1,28,4875,0
1,36,522,0
1,231,4825,0
1,372,984,0
1,1,4572,0
1,508,5022,0
1,7,4659,0
1,229,4977,0
1,257,4673,0
1,11,4590,0
1,108,4793,0
1,538,5028,0
1,156,4743,0
1,348,9523,0
1,830,5442,0
1,177,4771,0
1,652,5202,0
1,447,5117,0
1,370,544,0
1,42,4625,0
1,537,5319,0
1,70,4637,0
1,397,9535,0
1,630,4700,0
1,146,4669,0
1,362,5165,0
1,1480,5477,0
1,541,5347,0
1,11,4582,0
1,77,69,0
1,17,4598,0
1,594,5238,0
1,72,4659,0
1,319,4925,0
1,79,4824,0
1,112,802,0
1,113,4698,0
1,332,5184,0
1,356,4906,0
1,103,4828,0
1,1021,5532,0
1,22,4607,0
1,62,4769,0
1,978,5799,0
1,1162,5776,0
1,131,4839,0
1,174,4766,0
1,140,4685,0
1,248,4727,0
1,192,4731,0
1,243,4717,0
1,22,4581,0
1,1,4573,0
1,814,5195,0
1,686,5658,0
1,21,4602,0
1,372,4834,0
1,9,4580,0
1,792,5248,0
1,158,4787,0
1,54,4664,0
1,7,4574,0
1,395,4951,0
1,69,4630,0
1,71,4752,0
1,206,5062,0
1,209,4748,0
1,176,4764,0
1,152,4710,0
1,354,5174,0
1,1,4572,0
1,355,4984,0
1,185,4712,0
1,333,5049,0
1,112,4836,0
1,372,5039,0
1,291,4968,0
1,436,5153,0
1,177,4704,0
1,65,4586,0
1,12,4615,0
1,435,5315,0
1,628,4990,0
1,552,1142,0
1,1,4574,0
1,294,870,0
1,1592,4919,0
1,1,4573,0
1,541,5617,0
1,244,4821,0
1,665,5142,0
1,531,5087,0
1,1152,5899,0
1,7,505,0
1,1447,8667,0
1,23,4617,0
1,206,4930,0
1,131,4712,0
1,275,4852,0
1,423,4793,0
1,213,4923,0
1,390,4955,0
1,547,5121,0
1,253,4986,0
1,149,4866,0
1,608,5121,0
1,17,4591,0
1,434,951,0
1,51,4584,0
1,189,704,0
1,270,4855,0
1,239,4760,0
1,315,524,0
1,170,4963,0
1,55,4577,0
1,3,4588,0
1,426,4923,0
1,0,493,0
1,369,5033,0
1,287,4975,0
1,674,5222,0
1,426,5263,0
1,35,4641,0
1,26,4597,0
1,143,4821,0
1,228,4765,0
1,416,5046,0
1,383,460,0
1,363,5337,0
1,247,4859,0
1,10,4618,0
1,99,4590,0
1,827,5722,0
1,214,4768,0
1,486,5026,0
1,399,5178,0
1,577,5620,0
1,162,4833,0
1,1,502,0
1,1,4576,0
1,21,4630,0
1,18,541,0
1,5,50,0
1,97,4793,0
1,188,849,0
1,2,4575,0
1,82,4629,0
1,68,4700,0
1,157,4717,0
1,23,4719,0
1,269,4860,0
1,484,529,0
1,28,4872,0
1,20,4578,0
1,59,4754,0
1,443,4980,0
1,44,4687,0
1,99,4827,0
1,200,4843,0
1,1,4574,0
1,674,5610,0
1,23,4629,0
1,224,4890,0
1,157,4750,0
1,199,4847,0
1,110,4734,0
1,38,4684,0
1,269,4710,0
1,375,5201,0
1,4,4582,0
1,38,4644,0
1,2,4576,0
1,162,4777,0
1,128,4785,0
1,401,4723,0
1,265,4875,0
1,153,726,0
1,146,4702,0
1,8,4578,0
1,529,5252,0
1,13,4603,0
1,217,4850,0
1,1480,5477,0
1,1,4572,0
1,1480,5477,0
1,46,4885,0
1,19,4586,0
1,260,4875,0
1,353,4960,0
1,38,522,0
1,114,4708,0
1,332,5092,0
1,85,4690,0
1,40,4649,0
1,89,4646,0
1,113,4592,0
1,1,4572,0
1,366,4990,0
1,346,4964,0
1,0,497,0
1,269,5010,0
1,241,4762,0
1,638,1137,0
1,41,4609,0
1,595,5225,0
1,33,4889,0
1,225,732,0
1,23,4719,0
1,680,5675,0
1,237,4827,0
1,58,4637,0
1,243,4913,0
1,415,5086,0
1,194,706,0
1,145,4686,0
1,411,5008,0
1,382,4833,0
1,61,4690,0
1,26,542,0
1,1375,1848,0
1,29,4631,0
1,14,4590,0
1,49,4731,0
1,9,4584,0
1,55,4583,0
1,339,4832,0
1,21,4657,0
1,721,5177,0
1,147,4818,0
1,24,4604,0
1,107,4658,0
1,78,9273,0
1,175,5019,0
1,80,732,0
1,28,4877,0
1,168,4922,0
1,254,5158,0
1,155,4759,0
1,263,4947,0
1,339,4840,0
1,185,4695,0
1,43,4640,0
1,12,4606,0
1,546,5250,0
1,1480,5477,0
1,154,662,0
1,528,5278,0
1,106,825,0
1,89,4841,0
1,26,4588,0
1,359,4796,0
1,813,5175,0
1,292,4955,0
1,224,5011,0
1,967,989,0
1,231,4803,0
1,78,4619,0
1,117,4698,0
1,137,650,0
1,115,4783,0
1,754,5391,0
1,70,597,0
1,341,4988,0
1,29,9443,0
1,569,1313,0
1,726,5217,0
1,413,5098,0
1,1447,8667,0
1,290,4904,0
1,401,4723,0
1,15,4592,0
1,417,4790,0
1,62,4788,0
1,373,5112,0
1,201,4915,0
1,356,4942,0
1,305,5057,0
1,335,5187,0
1,255,5045,0
1,505,4800,0
1,826,5783,0
1,188,4893,0
1,78,4600,0
1,579,5248,0
1,763,5701,0
1,479,5108,0
1,1480,5477,0
1,97,4819,0
1,28,4873,0
1,28,4619,0
1,363,5373,0
1,36,4603,0
1,430,4984,0
1,254,4895,0
1,20,4645,0
1,230,4930,0
1,45,4615,0
1,187,4890,0
1,343,4989,0
1,71,4662,0
1,1593,5160,0
1,425,973,0
1,1083,5570,0
1,1359,5607,0
1,518,4967,0
1,105,13914,0
1,593,5139,0
1,45,4635,0
1,152,4820,0
1,241,4811,0
1,108,4778,0
1,12,536,0
1,85,4666,0
1,1,4572,0
1,178,650,0
1,267,4910,0
1,19,4644,0
1,322,4918,0
1,210,833,0
1,6,4581,0
1,65,4653,0
1,1480,5477,0
1,74,4653,0
1,588,5436,0
1,238,4858,0
1,119,4841,0
1,169,4830,0
1,425,5236,0
1,547,5387,0
1,522,735,0
1,83,4799,0
1,399,5164,0
1,339,394,0
1,117,4684,0
1,64,4685,0
1,1480,5477,0
1,808,5642,0
1,98,4636,0
1,485,5583,0
1,260,856,0
1,27,4620,0
1,5,4585,0
1,282,4833,0
1,1,4573,0
1,903,922,0
1,100,4694,0
1,165,4807,0
1,4,4579,0
1,68,4754,0
1,12,4592,0
1,87,4653,0
1,1480,5477,0
1,610,5283,0
1,6,4621,0
1,259,4814,0
1,3,4576,0
1,319,935,0
1,34,4724,0
1,42,4601,0
1,97,4827,0
1,12,4648,0
1,584,5192,0
1,22,526,0
1,403,4916,0
1,196,4796,0
1,5,58,0
1,221,4873,0
1,283,4952,0
1,91,4714,0
1,64,4582,0
1,28,4619,0
1,140,818,0
1,294,4804,0
1,64,4699,0
1,632,5166,0
1,11,4587,0
1,437,5135,0
1,781,5326,0
1,6,4694,0
1,4,4576,0
1,2,4576,0
1,1,4571,0
1,499,5136,0
1,310,4807,0
1,48,4612,0
1,3,502,0
1,76,4651,0
1,2,4576,0
1,503,5287,0
1,6,4694,0
1,254,4687,0
1,2,9143,0
1,275,4953,0
1,94,4737,0
1,170,4775,0
1,79,4679,0
1,81,4940,0
1,237,4850,0
1,21,520,0
1,78,4616,0
1,479,5109,0
1,8,4592,0
1,184,4915,0
1,728,10336,0
1,34,4650,0
1,355,4998,0
1,519,762,0
1,394,5033,0
1,337,4943,0
1,187,4850,0
1,102,4646,0
1,19,4604,0
1,554,5259,0
1,50,4650,0
1,737,1020,0
1,10,4618,0
1,162,630,0
1,41,4671,0
1,6,508,0
1,398,4972,0
1,419,4877,0
1,164,4883,0
1,0,497,0
1,152,4740,0
1,32,4641,0
1,661,9883,0
1,1,4572,0
1,6,4621,0
1,48,4648,0
1,12,4591,0
1,98,4947,0
1,184,4918,0
1,1,4571,0
1,428,4972,0
1,579,5248,0
1,76,4695,0
1,136,4657,0
1,139,600,0
1,75,4595,0
1,153,4798,0
1,161,4882,0
1,128,4839,0
1,283,5092,0
1,17,4622,0
1,10,4573,0
1,151,4866,0
1,1020,5414,0
1,96,740,0
1,178,4951,0
1,88,4684,0
1,283,4753,0
1,36,4598,0
1,30,4591,0
1,141,4879,0
1,1,4573,0
1,380,5245,0
1,28,4596,0
1,39,4604,0
1,334,5003,0
1,34,4875,0
1,5,4614,0
1,319,4949,0
1,6,4574,0
1,77,4685,0
1,52,4604,0
1,20,4613,0
1,322,5022,0
1,89,4695,0
1,100,4703,0
1,93,4712,0
1,212,4813,0
1,5,4614,0
1,239,4814,0
1,89,4674,0
1,649,5178,0
1,245,421,0
1,14,4581,0
1,275,4773,0
1,212,747,0
1,148,4724,0
1,15,4629,0
1,125,4665,0
1,61,4630,0
1,352,5235,0
1,480,5026,0
1,74,4690,0
1,174,4606,0
1,145,4715,0
1,614,5526,0
1,1269,5888,0
1,397,5167,0
1,580,5125,0
1,347,4999,0
1,12,4597,0
1,1,4573,0
1,216,4972,0
1,84,4590,0
1,608,5269,0
1,100,4907,0
1,368,5010,0
1,101,4719,0
1,209,5054,0
1,1480,5477,0
1,104,4853,0
1,2,4574,0
1,11,4584,0
1,7,4608,0
1,710,5695,0
1,299,354,0
1,168,4786,0
1,28,4619,0
1,159,4798,0
1,0,494,0
1,45,4669,0
1,209,4979,0
1,69,4649,0
1,102,4830,0
1,138,4707,0
1,374,4917,0
1,21,4601,0
1,109,547,0
1,98,4850,0
1,98,4818,0
1,718,5445,0
1,872,5749,0
1,28,4582,0
1,416,5055,0
1,1156,5732,0
1,428,4963,0
1,18,4615,0
1,54,4650,0
1,1,4575,0
1,5,4614,0
1,998,5968,0
1,6,4587,0
1,21,4582,0
1,341,5284,0
1,604,5220,0
1,488,5184,0
1,285,4951,0
1,364,5307,0
1,486,5252,0
1,315,4888,0
1,440,5169,0
1,211,5024,0
1,264,4994,0
1,69,4689,0
1,303,4997,0
1,108,4978,0
1,1480,5477,0
1,419,5278,0
1,1480,5477,0
1,2,4577,0
1,81,4682,0
1,562,5183,0
1,74,4678,0
1,155,4848,0
1,1,4573,0
1,381,453,0
1,206,4723,0
1,114,4828,0
1,57,4746,0
1,71,4649,0
1,545,5307,0
1,1,4572,0
1,120,622,0
1,33,4606,0
1,86,4705,0
1,24,4636,0
1,760,5326,0
1,63,4660,0
1,19,4614,0
1,722,5708,0
1,198,4740,0
1,84,4761,0
1,94,4724,0
1,95,4834,0
1,301,877,0
1,109,4825,0
1,21,4606,0
1,31,4875,0
1,148,4705,0
1,723,5152,0
1,74,4676,0
1,113,4740,0
1,420,1068,0
1,422,950,0
1,302,5010,0
1,2,4573,0
1,1447,8667,0
1,530,5063,0
1,284,4853,0
1,263,5581,0
1,242,4841,0
1,468,5147,0
1,228,5211,0
1,138,763,0
1,50,694,0
1,207,4959,0
1,75,4635,0
1,513,5114,0
1,131,4951,0
1,643,5269,0
1,1480,5477,0
1,468,5105,0
1,499,423,0
1,54,4934,0
1,471,4985,0
1,842,1052,0
1,683,4712,0
1,18,4710,0
1,559,5224,0
1,567,650,0
1,83,4614,0
1,446,5205,0
1,7,4576,0
1,230,4862,0
1,401,4723,0
1,532,5278,0
1,65,4803,0
1,22,4590,0
1,512,5164,0
1,549,5108,0
1,2,500,0
1,146,4706,0
1,1,4571,0
1,17,4708,0
1,208,4822,0
1,225,55,0
1,79,4621,0
1,296,5130,0
1,290,4863,0
1,81,4735,0
1,121,4694,0
1,97,4818,0
1,31,4730,0
1,63,561,0
1,1,4575,0
1,79,4699,0
1,16,518,0
1,6,4589,0
1,16,4586,0
1,108,794,0
1,223,956,0
1,258,4864,0
1,1480,5477,0
1,291,4990,0
1,128,174,0
1,273,4910,0
1,264,5085,0
1,322,4820,0
1,1029,5608,0
1,222,4872,0
1,294,879,0
1,63,4931,0
1,268,5111,0
1,539,9599,0
1,54,4583,0
1,181,4854,0
1,261,4972,0
1,97,4817,0
1,211,976,0
1,427,4903,0
1,44,4751,0
1,125,4855,0
1,186,4873,0
1,172,4994,0
1,788,5675,0
1,104,4898,0
1,48,4649,0
1,116,4725,0
1,198,5036,0
1,118,4643,0
1,300,4904,0
1,178,5102,0
1,26,4603,0
1,877,5708,0
1,231,4836,0
1,85,4706,0
1,1,4574,0
1,462,5337,0
1,1118,5895,0
1,206,5062,0
1,34,4624,0
1,84,4711,0
1,434,5191,0
1,247,4851,0
1,418,5074,0
1,1480,5477,0
1,443,5291,0
1,33,635,0
1,1480,5477,0
1,34,4607,0
1,444,5292,0
1,1,4575,0
1,49,4630,0
1,1,4572,0
1,116,942,0
1,330,5041,0
1,304,4917,0
1,143,4745,0
1,485,5164,0
1,94,4773,0
1,10,4595,0
1,58,566,0
1,15,4583,0
1,155,4698,0
1,1180,5819,0
1,28,4872,0
1,14,4622,0
1,254,5118,0
1,16,4573,0
1,185,4838,0
1,14,4630,0
1,53,58,0
1,31,4668,0
1,146,4702,0
1,550,5241,0
1,1447,8667,0
1,168,5069,0
1,57,4931,0
1,203,4813,0
1,4,4577,0
1,27,4644,0
1,1,4577,0
1,307,478,0
1,287,4670,0
1,89,4748,0
1,335,388,0
1,107,4670,0
1,216,4804,0
1,15,4619,0
1,350,4853,0
1,43,576,0
1,7,9158,0
1,1139,5600,0
1,351,5193,0
1,264,4944,0
1,396,455,0
1,24,4748,0
1,18,4589,0
1,264,715,0
1,9,4592,0
1,9,4582,0
1,86,4684,0
1,597,1059,0
1,448,4907,0
1,1480,5477,0
1,389,4952,0
1,94,554,0
1,210,4886,0
1,20,4597,0
1,31,4606,0
1,145,4942,0
1,29,4877,0
1,477,4975,0
1,486,4812,0
1,357,5020,0
1,3687,300,0
1,760,5473,0
1,2,4578,0
1,198,4778,0
1,116,4739,0
1,230,4866,0
1,1,4572,0
1,118,4728,0
1,32,4601,0
1,887,5641,0
